# /hardware/joint_states/header/stamp, /hardware/joint_states/velocity/0, /hardware/pid_state/header/stamp, /hardware/pid_state/error/0, /hardware/pid_state/header/stamp, /hardware/pid_state/output/0
1602754867.922593832, 0, 1602754867.8825938702, 0, 1602754867.8825938702, 0
1602754867.9625940323, 0, 1602754867.9415938854, 0, 1602754867.9415938854, 0
1602754867.9955940247, 0, 1602754867.9765939713, 0, 1602754867.9765939713, 0
1602754868.048593998, 0, 1602754868.0085940361, 0, 1602754868.0085940361, 0
1602754868.0885939598, 0, 1602754868.0675940514, 0, 1602754868.0675940514, 0
1602754868.1215939522, 0, 1602754868.1025938988, 0, 1602754868.1025938988, 0
1602754868.1745939255, 0, 1602754868.1345939636, 0, 1602754868.1345939636, 0
1602754868.2145938873, 0, 1602754868.1935939789, 0, 1602754868.1935939789, 0
1602754868.248363018, 0, 1602754868.2285940647, 0, 1602754868.2285940647, 0
1602754868.3023631573, 0, 1602754868.262362957, 0, 1602754868.262362957, 0
1602754868.3423631191, 0, 1602754868.3213629723, 0, 1602754868.3213629723, 0
1602754868.3743629456, 0, 1602754868.3553631306, 0, 1602754868.3553631306, 0
1602754868.4283630848, 0, 1602754868.3883631229, 0, 1602754868.3883631229, 0
1602754868.4683630466, 0, 1602754868.4473631382, 0, 1602754868.4473631382, 0
1602754868.5003631115, 0, 1602754868.4813630581, 0, 1602754868.4813630581, 0
1602754868.5543630123, 0, 1602754868.5143630505, 0, 1602754868.5143630505, 0
1602754868.5943629742, 0, 1602754868.5733630657, 0, 1602754868.5733630657, 0
1602754868.626363039, 0, 1602754868.6073629856, 0, 1602754868.6073629856, 0
1602754868.6803629398, 0, 1602754868.640362978, 0, 1602754868.640362978, 0
1602754868.7203631401, 0, 1602754868.6993629932, 0, 1602754868.6993629932, 0
1602754868.7523629665, 0, 1602754868.7333631516, 0, 1602754868.7333631516, 0
1602754868.8063631058, 0, 1602754868.7663631439, 0, 1602754868.7663631439, 0
1602754868.8463630676, 0, 1602754868.8253631592, 0, 1602754868.8253631592, 0
1602754868.8783631325, 0, 1602754868.8593630791, 0, 1602754868.8593630791, 0
1602754868.9323630333, 0, 1602754868.8923630714, 0, 1602754868.8923630714, 0
1602754868.9723629951, 0, 1602754868.9513630867, 0, 1602754868.9513630867, 0
1602754869.0053629875, 0, 1602754868.9853630066, 0, 1602754868.9853630066, 0
1602754869.0583629608, 0, 1602754869.018362999, 0, 1602754869.018362999, 0
1602754869.0983631611, 0, 1602754869.0773630142, 0, 1602754869.0773630142, 0
1602754869.1313631535, 0, 1602754869.1113631725, 0, 1602754869.1113631725, 0
1602754869.1843631268, 0, 1602754869.1443631649, 0, 1602754869.1443631649, 0
1602754869.2243630886, 0, 1602754869.2033629417, 0, 1602754869.2033629417, 0
1602754869.257363081, 0, 1602754869.2373631001, 0, 1602754869.2373631001, 0
1602754869.3103630543, 0, 1602754869.2703630924, 0, 1602754869.2703630924, 0
1602754869.3503630161, 0, 1602754869.3293631077, 0, 1602754869.3293631077, 0
1602754869.3833630085, 0, 1602754869.3633630276, 0, 1602754869.3633630276, 0
1602754869.4363629818, 0, 1602754869.3963630199, 0, 1602754869.3963630199, 0
1602754869.4763629436, 0, 1602754869.4553630352, 0, 1602754869.4553630352, 0
1602754869.5093631744, 0, 1602754869.4893629551, 0, 1602754869.4893629551, 0
1602754869.5623631477, 0, 1602754869.5223629475, 0, 1602754869.5223629475, 0
1602754869.6023631096, 0, 1602754869.5813629627, 0, 1602754869.5813629627, 0
1602754869.640362978, 0, 1602754869.6193630695, 0, 1602754869.6193630695, 0
1602754869.6933629513, 0, 1602754869.6533629894, 0, 1602754869.6533629894, 0
1602754869.7333631516, 0, 1602754869.7123630047, 0, 1602754869.7123630047, 0
1602754869.7663631439, 0, 1602754869.7473630905, 0, 1602754869.7473630905, 0
1602754869.8193631172, 0, 1602754869.7793631554, 0, 1602754869.7793631554, 0
1602754869.8593630791, 0, 1602754869.8383631706, 0, 1602754869.8383631706, 0
1602754869.8923630714, 0, 1602754869.873363018, 0, 1602754869.873363018, 0
1602754869.9453630447, 0, 1602754869.9053630829, 0, 1602754869.9053630829, 0
1602754869.9853630066, 0, 1602754869.9653630257, 0, 1602754869.9653630257, 0
1602754870.018362999, 0, 1602754869.9993629456, 0, 1602754869.9993629456, 0
1602754870.0713629723, 0, 1602754870.0323629379, 0, 1602754870.0323629379, 0
1602754870.1113631725, 0, 1602754870.0913629532, 0, 1602754870.0913629532, 0
1602754870.1443631649, 0, 1602754870.1253631115, 0, 1602754870.1253631115, 0
1602754870.1973631382, 0, 1602754870.1583631039, 0, 1602754870.1583631039, 0
1602754870.2383630276, 0, 1602754870.2173631191, 0, 1602754870.2173631191, 0
1602754870.2703630924, 0, 1602754870.251363039, 0, 1602754870.251363039, 0
1602754870.3233630657, 0, 1602754870.2843630314, 0, 1602754870.2843630314, 0
1602754870.3643629551, 0, 1602754870.3433630466, 0, 1602754870.3433630466, 0
1602754870.3963630199, 0, 1602754870.3773629665, 0, 1602754870.3773629665, 0
1602754870.4493629932, 0, 1602754870.4103629589, 0, 1602754870.4103629589, 0
1602754870.490363121, 0, 1602754870.4693629742, 0, 1602754870.4693629742, 0
1602754870.5223629475, 0, 1602754870.5033631325, 0, 1602754870.5033631325, 0
1602754870.5753631592, 0, 1602754870.5363631248, 0, 1602754870.5363631248, 0
1602754870.6163630486, 0, 1602754870.5953631401, 0, 1602754870.5953631401, 0
1602754870.6483631134, 0, 1602754870.62936306, 0, 1602754870.62936306, 0
1602754870.7013630867, 0, 1602754870.6623630524, 0, 1602754870.6623630524, 0
1602754870.7423629761, 0, 1602754870.7213630676, 0, 1602754870.7213630676, 0
1602754870.7766218185, 0, 1602754870.7553629875, 0, 1602754870.7553629875, 0
1602754870.8296220303, 0, 1602754870.78962183, 0, 1602754870.78962183, 0
1602754870.8696219921, 0, 1602754870.8486218452, 0, 1602754870.8486218452, 0
1602754870.9026219845, 0, 1602754870.8826220036, 0, 1602754870.8826220036, 0
1602754870.9556219578, 0, 1602754870.9156219959, 0, 1602754870.9156219959, 0
1602754870.9956219196, 0, 1602754870.9746220112, 0, 1602754870.9746220112, 0
1602754871.028621912, 0, 1602754871.0086219311, 0, 1602754871.0086219311, 0
1602754871.0816218853, 0, 1602754871.0416219234, 0, 1602754871.0416219234, 0
1602754871.1216218472, 0, 1602754871.1006219387, 0, 1602754871.1006219387, 0
1602754871.1546218395, 0, 1602754871.1346218586, 0, 1602754871.1346218586, 0
1602754871.2076218128, 0, 1602754871.167621851, 0, 1602754871.167621851, 0
1602754871.2476220131, 0, 1602754871.2266218662, 0, 1602754871.2266218662, 0
1602754871.2806220055, 0, 1602754871.2606220245, 0, 1602754871.2606220245, 0
1602754871.3336219788, 0, 1602754871.2936220169, 0, 1602754871.2936220169, 0
1602754871.3736219406, 0, 1602754871.3526220322, 0, 1602754871.3526220322, 0
1602754871.406621933, 0, 1602754871.3866219521, 0, 1602754871.3866219521, 0
1602754871.4596219063, 0, 1602754871.4196219444, 0, 1602754871.4196219444, 0
1602754871.4996218681, 0, 1602754871.4786219597, 0, 1602754871.4786219597, 0
1602754871.5326218605, 0, 1602754871.5126218796, 0, 1602754871.5126218796, 0
1602754871.5856218338, 0, 1602754871.5456218719, 0, 1602754871.5456218719, 0
1602754871.6256220341, 0, 1602754871.6046218872, 0, 1602754871.6046218872, 0
1602754871.6636219025, 0, 1602754871.642621994, 0, 1602754871.642621994, 0
1602754871.7166218758, 0, 1602754871.6776218414, 0, 1602754871.6776218414, 0
1602754871.7576220036, 0, 1602754871.7366218567, 0, 1602754871.7366218567, 0
1602754871.78962183, 0, 1602754871.770622015, 0, 1602754871.770622015, 0
1602754871.8426220417, 0, 1602754871.8036220074, 0, 1602754871.8036220074, 0
1602754871.8836219311, 0, 1602754871.8626220226, 0, 1602754871.8626220226, 0
1602754871.9156219959, 0, 1602754871.8966219425, 0, 1602754871.8966219425, 0
1602754871.9686219692, 0, 1602754871.9296219349, 0, 1602754871.9296219349, 0
1602754872.0096218586, 0, 1602754871.9886219501, 0, 1602754871.9886219501, 0
1602754872.0456218719, 0, 1602754872.0246219635, 0, 1602754872.0246219635, 0
1602754872.0986218452, 0, 1602754872.0586218834, 0, 1602754872.0586218834, 0
1602754872.1386220455, 0, 1602754872.1176218987, 0, 1602754872.1176218987, 0
1602754872.1716220379, 0, 1602754872.1516218185, 0, 1602754872.1516218185, 0
1602754872.2246220112, 0, 1602754872.1846218109, 0, 1602754872.1846218109, 0
1602754872.264621973, 0, 1602754872.2436218262, 0, 1602754872.2436218262, 0
1602754872.2976219654, 0, 1602754872.2776219845, 0, 1602754872.2776219845, 0
1602754872.3506219387, 0, 1602754872.3106219769, 0, 1602754872.3106219769, 0
1602754872.3906219006, 0, 1602754872.3696219921, 0, 1602754872.3696219921, 0
1602754872.4236218929, 0, 1602754872.403621912, 5, 1602754872.403621912, 30
1602754872.4756219387, 0.5105088353157043457, 1602754872.4366219044, 4.8036503791809082031, 1602754872.4366219044, 30
1602754872.5156219006, 0.87702792882919311523, 1602754872.4946219921, 4.4894909858703613281, 1602754872.4946219921, 30
1602754872.5486218929, 1.6886060237884521484, 1602754872.528621912, 3.7302730083465576172, 1602754872.528621912, 29.737833023071289063
1602754872.6006219387, 2.6101398468017578125, 1602754872.5616219044, 3.3113939762115478516, 1602754872.5616219044, 29.737833023071289063
1602754872.6406219006, 3.0589387416839599609, 1602754872.6196219921, 2.3898601531982421875, 1602754872.6196219921, 29.737833023071289063
1602754872.6736218929, 3.8312470912933349609, 1602754872.653621912, 1.4829121828079223633, 1602754872.653621912, 20.769338607788085938
1602754872.7256219387, 3.4254579544067382813, 1602754872.6866219044, 1.1687529087066650391, 1602754872.6866219044, 20.769338607788085938
1602754872.7656219006, 3.0589387416839599609, 1602754872.7446219921, 1.5745420455932617188, 1602754872.7446219921, 20.769338607788085938
1602754872.7986218929, 2.2473607063293457031, 1602754872.778621912, 2.3337602615356445313, 1602754872.778621912, 22.710399627685546875
1602754872.8506219387, 1.3258268833160400391, 1602754872.8116219044, 2.7526392936706542969, 1602754872.8116219044, 22.710399627685546875
1602754872.8906219006, 0.87702792882919311523, 1602754872.8696219921, 3.6741731166839599609, 1602754872.8696219921, 22.710399627685546875
1602754872.9236218929, 0.31415927410125732422, 1602754872.903621912, 4.5811209678649902344, 1602754872.903621912, 37.74292755126953125
1602754872.9756219387, 0.94247782230377197266, 1602754872.9366219044, 4.685840606689453125, 1602754872.9366219044, 37.74292755126953125
1602754873.0156219006, 1.4660766124725341797, 1602754872.9946219921, 4.0575222969055175781, 1602754872.9946219921, 37.74292755126953125
1602754873.0486218929, 2.5132741928100585938, 1602754873.028621912, 3.0103247165679931641, 1602754873.028621912, 38.331607818603515625
1602754873.1006219387, 3.6233034133911132813, 1602754873.0616219044, 2.4867258071899414063, 1602754873.0616219044, 38.331607818603515625
1602754873.1406219006, 4.2217020988464355469, 1602754873.1196219921, 1.376696467399597168, 1602754873.1196219921, 38.331607818603515625
1602754873.1736218929, 5.1249098777770996094, 1602754873.153621912, 0.18924924731254577637, 1602754873.153621912, 25.331777572631835938
1602754873.2256219387, 5.3343496322631835938, 1602754873.1866219044, -0.12491001933813095093, 1602754873.1866219044, 25.331777572631835938
1602754873.2656219006, 5.2595496177673339844, 1602754873.2446219921, -0.33434951305389404297, 1602754873.2446219921, 25.331777572631835938
1602754873.2977609634, 5.1671500205993652344, 1602754873.278621912, -0.25954970717430114746, 1602754873.278621912, 19.882989883422851563
1602754873.3507609367, 4.3817515373229980469, 1602754873.3107609749, 0.09464947134256362915, 1602754873.3107609749, 19.882989883422851563
1602754873.3907608986, 3.7953212261199951172, 1602754873.3697609901, 0.61824822425842285156, 1602754873.3697609901, 19.882989883422851563
1602754873.4227609634, 2.8173134326934814453, 1602754873.40376091, 1.8030774593353271484, 1602754873.40376091, 28.408811569213867188
1602754873.4757609367, 2.4333410263061523438, 1602754873.4357609749, 2.1826865673065185547, 1602754873.4357609749, 28.408811569213867188
1602754873.5157608986, 2.3884611129760742188, 1602754873.4947609901, 2.5666589736938476563, 1602754873.4947609901, 28.408811569213867188
1602754873.5477609634, 2.320461273193359375, 1602754873.52876091, 2.679538726806640625, 1602754873.52876091, 38.05464935302734375
1602754873.6007609367, 2.5192697048187255859, 1602754873.5607609749, 2.6918587684631347656, 1602754873.5607609749, 38.05464935302734375
1602754873.6407608986, 3.081180572509765625, 1602754873.6197609901, 2.4807302951812744141, 1602754873.6197609901, 38.05464935302734375
1602754873.6777610779, 3.6874530315399169922, 1602754873.657761097, 1.9188193082809448242, 1602754873.657761097, 36.5098724365234375
1602754873.7307610512, 4.6953806877136230469, 1602754873.6907610893, 0.72349840402603149414, 1602754873.6907610893, 36.5098724365234375
1602754873.770761013, 4.9431324005126953125, 1602754873.7497611046, 0.30461940169334411621, 1602754873.7497611046, 36.5098724365234375
1602754873.8027610779, 5.1831150054931640625, 1602754873.7837610245, -0.18311499059200286865, 1602754873.7837610245, 27.25698089599609375
