# /hardware/joint_states/header/stamp, /hardware/joint_states/velocity/0, /hardware/pid_state/header/stamp, /hardware/pid_state/error/0, /hardware/pid_state/header/stamp, /hardware/pid_state/output/0
1602758264.7593929768, 0, 1602758264.8643929958, 0, 1602758264.8643929958, 0
1602758264.7923929691, 0, 1602758264.8983929157, 0, 1602758264.8983929157, 0
1602758264.8453929424, 0, 1602758264.9313929081, 0, 1602758264.9313929081, 0
1602758264.8853929043, 0, 1602758264.9903929234, 0, 1602758264.9903929234, 0
1602758264.9183928967, 0, 1602758265.0243928432, 0, 1602758265.0243928432, 0
1602758264.9713928699, 0, 1602758265.0573928356, 0, 1602758265.0573928356, 0
1602758265.0113930702, 0, 1602758265.1163928509, 0, 1602758265.1163928509, 0
1602758265.0443930626, 0, 1602758265.1503930092, 0, 1602758265.1503930092, 0
1602758265.0973930359, 0, 1602758265.1833930016, 0, 1602758265.1833930016, 0
1602758265.1373929977, 0, 1602758265.2423930168, 0, 1602758265.2423930168, 0
1602758265.1703929901, 0, 1602758265.2763929367, 0, 1602758265.2763929367, 0
1602758265.2233929634, 0, 1602758265.3093929291, 0, 1602758265.3093929291, 0
1602758265.2633929253, 0, 1602758265.3683929443, 0, 1602758265.3683929443, 0
1602758265.2963929176, 0, 1602758265.4023928642, 0, 1602758265.4023928642, 0
1602758265.3493928909, 0, 1602758265.4353928566, 0, 1602758265.4353928566, 0
1602758265.3893928528, 0, 1602758265.4943928719, 0, 1602758265.4943928719, 0
1602758265.4223928452, 0, 1602758265.5283930302, 0, 1602758265.5283930302, 0
1602758265.4753930569, 0, 1602758265.5613930225, 0, 1602758265.5613930225, 0
1602758265.5153930187, 0, 1602758265.6203930378, 0, 1602758265.6203930378, 0
1602758265.5483930111, 0, 1602758265.6583929062, 0, 1602758265.6583929062, 0
1602758265.6013929844, 0, 1602758265.6923930645, 0, 1602758265.6923930645, 0
1602758265.6413929462, 0, 1602758265.7523930073, 0, 1602758265.7523930073, 0
1602758265.6793930531, 0, 1602758265.7863929272, 0, 1602758265.7863929272, 0
1602758265.7323930264, 0, 1602758265.8192148209, 0, 1602758265.8192148209, 0
1602758265.7723929882, 0, 1602758265.8782148361, 0, 1602758265.8782148361, 0
1602758265.8062148094, 0, 1602758265.9122149944, 0, 1602758265.9122149944, 0
1602758265.8592150211, 0, 1602758265.9452149868, 0, 1602758265.9452149868, 0
1602758265.899214983, 0, 1602758266.0042150021, 0, 1602758266.0042150021, 0
1602758265.9322149754, 0, 1602758266.038214922, 0, 1602758266.038214922, 0
1602758265.9852149487, 0, 1602758266.0712149143, 0, 1602758266.0712149143, 0
